id,doc_id,ref,sent_index,text,metadata_json
all-domain-command-and-control-operations-8e81736a84:2.5:47:96d3489f,all-domain-command-and-control-operations-8e81736a84,2.5,47.0,"[ALL-DOMAIN COMMAND AND CONTROL OPERATIONS | Duty 2.5 | Skills: 1,3,5] Compiles and maintains entry authority lists.","{""doc_id"": ""all-domain-command-and-control-operations-8e81736a84"", ""cem_code"": ""1C500"", ""afsc_title"": ""ALL-DOMAIN COMMAND AND CONTROL OPERATIONS"", ""afsc_codes"": [""1C511"", ""1C531"", ""1C551"", ""1C571"", ""1C591""], ""afsc_families"": [""1C5""], ""ref"": ""2.5"", ""sent_index"": 47, ""skill_digits"": [""1"", ""3"", ""5""], ""skill_labels"": [""helper"", ""apprentice"", ""journeyman""], ""canonical_duty_id"": ""866a24f17c25ee6c6ccb51b3cff6922ab6c3ebbd"", ""source_type"": ""duty""}"
all-domain-command-and-control-operations-8e81736a84:2.5:48:bed5e584,all-domain-command-and-control-operations-8e81736a84,2.5,48.0,"[ALL-DOMAIN COMMAND AND CONTROL OPERATIONS | Duty 2.5 | Skills: 5,7,9] Coordinates and provides input to installation support plans.","{""doc_id"": ""all-domain-command-and-control-operations-8e81736a84"", ""cem_code"": ""1C500"", ""afsc_title"": ""ALL-DOMAIN COMMAND AND CONTROL OPERATIONS"", ""afsc_codes"": [""1C511"", ""1C531"", ""1C551"", ""1C571"", ""1C591""], ""afsc_families"": [""1C5""], ""ref"": ""2.5"", ""sent_index"": 48, ""skill_digits"": [""5"", ""7"", ""9""], ""skill_labels"": [""journeyman"", ""craftsman"", ""superintendent""], ""canonical_duty_id"": ""d5f54e86aa08de309d71343e712ff332e5c785b0"", ""source_type"": ""duty""}"
all-domain-command-and-control-operations-8e81736a84:2.5:49:a532185f,all-domain-command-and-control-operations-8e81736a84,2.5,49.0,"[ALL-DOMAIN COMMAND AND CONTROL OPERATIONS | Duty 2.5 | Skills: 1,3,5] Maintains directives and daily events log.","{""doc_id"": ""all-domain-command-and-control-operations-8e81736a84"", ""cem_code"": ""1C500"", ""afsc_title"": ""ALL-DOMAIN COMMAND AND CONTROL OPERATIONS"", ""afsc_codes"": [""1C511"", ""1C531"", ""1C551"", ""1C571"", ""1C591""], ""afsc_families"": [""1C5""], ""ref"": ""2.5"", ""sent_index"": 49, ""skill_digits"": [""1"", ""3"", ""5""], ""skill_labels"": [""helper"", ""apprentice"", ""journeyman""], ""canonical_duty_id"": ""05b4cb008f5321ff99582eee7c21fdadee2d3d2f"", ""source_type"": ""duty""}"
all-domain-command-and-control-operations-8e81736a84:2.5:50:05b32c46,all-domain-command-and-control-operations-8e81736a84,2.5,50.0,"[ALL-DOMAIN COMMAND AND CONTROL OPERATIONS | Duty 2.5 | Skills: 1,3,5] Updates and maintains national, HHQ, or installation key personnel rosters.","{""doc_id"": ""all-domain-command-and-control-operations-8e81736a84"", ""cem_code"": ""1C500"", ""afsc_title"": ""ALL-DOMAIN COMMAND AND CONTROL OPERATIONS"", ""afsc_codes"": [""1C511"", ""1C531"", ""1C551"", ""1C571"", ""1C591""], ""afsc_families"": [""1C5""], ""ref"": ""2.5"", ""sent_index"": 50, ""skill_digits"": [""1"", ""3"", ""5""], ""skill_labels"": [""helper"", ""apprentice"", ""journeyman""], ""canonical_duty_id"": ""07e801db5c6c271a8ee517d7e8483219e5ff6709"", ""source_type"": ""duty""}"
all-domain-command-and-control-operations-8e81736a84:2.5:51:01663f7a,all-domain-command-and-control-operations-8e81736a84,2.5,51.0,"[ALL-DOMAIN COMMAND AND CONTROL OPERATIONS | Duty 2.5 | Skills: 1,3,5] Performs as the Installation’s Emergency Mass Warning Notification (EMWN) program manager for mass notification systems.","{""doc_id"": ""all-domain-command-and-control-operations-8e81736a84"", ""cem_code"": ""1C500"", ""afsc_title"": ""ALL-DOMAIN COMMAND AND CONTROL OPERATIONS"", ""afsc_codes"": [""1C511"", ""1C531"", ""1C551"", ""1C571"", ""1C591""], ""afsc_families"": [""1C5""], ""ref"": ""2.5"", ""sent_index"": 51, ""skill_digits"": [""1"", ""3"", ""5""], ""skill_labels"": [""helper"", ""apprentice"", ""journeyman""], ""canonical_duty_id"": ""fd4b219b1a97cca888d78b14a4e5799aaeb922ab"", ""source_type"": ""duty""}"
battle-management-operations-529fa2b2a9:2.1:0:89a49c10,battle-management-operations-529fa2b2a9,2.1,0.0,"[BATTLE MANAGEMENT OPERATIONS | Duty 2.1 | Skills: 1,3,5] Responsible as a crew member to utilize Battle Management Command and Control (BMC2) systems to direct dynamic airborne military activities in support of Combatant Commander’s objectives.","{""doc_id"": ""battle-management-operations-529fa2b2a9"", ""cem_code"": ""1C600"", ""afsc_title"": ""BATTLE MANAGEMENT OPERATIONS"", ""afsc_codes"": [""1C611"", ""1C631"", ""1C651"", ""1C671"", ""1C691""], ""afsc_families"": [""1C6""], ""ref"": ""2.1"", ""sent_index"": 0, ""skill_digits"": [""1"", ""3"", ""5""], ""skill_labels"": [""helper"", ""apprentice"", ""journeyman""], ""canonical_duty_id"": ""d675c8816a234834197b3d57b752c71e9f42c321"", ""source_type"": ""duty""}"
battle-management-operations-529fa2b2a9:2.1:1:30ed99f1,battle-management-operations-529fa2b2a9,2.1,1.0,"[BATTLE MANAGEMENT OPERATIONS | Duty 2.1 | Skills: 1,3,5] Additionally, responsible for the safe ground and flight operation of aircraft and their onboard systems for duties essential to mission accomplishment.","{""doc_id"": ""battle-management-operations-529fa2b2a9"", ""cem_code"": ""1C600"", ""afsc_title"": ""BATTLE MANAGEMENT OPERATIONS"", ""afsc_codes"": [""1C611"", ""1C631"", ""1C651"", ""1C671"", ""1C691""], ""afsc_families"": [""1C6""], ""ref"": ""2.1"", ""sent_index"": 1, ""skill_digits"": [""1"", ""3"", ""5""], ""skill_labels"": [""helper"", ""apprentice"", ""journeyman""], ""canonical_duty_id"": ""ea14620440bb2a6353140b0424aca06d14e145a6"", ""source_type"": ""duty""}"
battle-management-operations-529fa2b2a9:2.2:2:21de428b,battle-management-operations-529fa2b2a9,2.2,2.0,"[BATTLE MANAGEMENT OPERATIONS | Duty 2.2 | Skills: 1,3,5,7,9] Manages and operates radio equipment in both fixed and austere environments to provide direction and guidance for air, space, and maritime forces where they serve as a conduit between Combatant Commanders and frontline assets.","{""doc_id"": ""battle-management-operations-529fa2b2a9"", ""cem_code"": ""1C600"", ""afsc_title"": ""BATTLE MANAGEMENT OPERATIONS"", ""afsc_codes"": [""1C611"", ""1C631"", ""1C651"", ""1C671"", ""1C691""], ""afsc_families"": [""1C6""], ""ref"": ""2.2"", ""sent_index"": 2, ""skill_digits"": [""1"", ""3"", ""5"", ""7"", ""9""], ""skill_labels"": [""helper"", ""apprentice"", ""journeyman"", ""craftsman"", ""superintendent""], ""canonical_duty_id"": ""08f95b4638eeebda633008625bba707c22244a13"", ""source_type"": ""duty""}"
battle-management-operations-529fa2b2a9:2.3:3:e6f86879,battle-management-operations-529fa2b2a9,2.3,3.0,"[BATTLE MANAGEMENT OPERATIONS | Duty 2.3 | Skills: 1,3,5] Provides mission planning expertise for both large-and small-scale operations providing pivotal expertise during exercises, wartime, or humanitarian crisis missions.","{""doc_id"": ""battle-management-operations-529fa2b2a9"", ""cem_code"": ""1C600"", ""afsc_title"": ""BATTLE MANAGEMENT OPERATIONS"", ""afsc_codes"": [""1C611"", ""1C631"", ""1C651"", ""1C671"", ""1C691""], ""afsc_families"": [""1C6""], ""ref"": ""2.3"", ""sent_index"": 3, ""skill_digits"": [""1"", ""3"", ""5""], ""skill_labels"": [""helper"", ""apprentice"", ""journeyman""], ""canonical_duty_id"": ""b8222ac8182773caa40c6695e7d222ba5781ef9b"", ""source_type"": ""duty""}"
battle-management-operations-529fa2b2a9:2.4:4:3cca2b7c,battle-management-operations-529fa2b2a9,2.4,4.0,"[BATTLE MANAGEMENT OPERATIONS | Duty 2.4 | Skills: 1,3,5] Responsible as a crew member to perform battlefield surveillance functions, execute combat identification of aircraft, conduct network operations that provide global situational awareness to airborne forces and our Sister Service counterparts.","{""doc_id"": ""battle-management-operations-529fa2b2a9"", ""cem_code"": ""1C600"", ""afsc_title"": ""BATTLE MANAGEMENT OPERATIONS"", ""afsc_codes"": [""1C611"", ""1C631"", ""1C651"", ""1C671"", ""1C691""], ""afsc_families"": [""1C6""], ""ref"": ""2.4"", ""sent_index"": 4, ""skill_digits"": [""1"", ""3"", ""5""], ""skill_labels"": [""helper"", ""apprentice"", ""journeyman""], ""canonical_duty_id"": ""95c039e234261c87f1fb98eb3dd55e3391610e02"", ""source_type"": ""duty""}"
battle-management-operations-529fa2b2a9:2.4:5:913b18e0,battle-management-operations-529fa2b2a9,2.4,5.0,"[BATTLE MANAGEMENT OPERATIONS | Duty 2.4 | Skills: 1,3,5] Expected to maintain both network and radar equipment in support of airborne operations.","{""doc_id"": ""battle-management-operations-529fa2b2a9"", ""cem_code"": ""1C600"", ""afsc_title"": ""BATTLE MANAGEMENT OPERATIONS"", ""afsc_codes"": [""1C611"", ""1C631"", ""1C651"", ""1C671"", ""1C691""], ""afsc_families"": [""1C6""], ""ref"": ""2.4"", ""sent_index"": 5, ""skill_digits"": [""1"", ""3"", ""5""], ""skill_labels"": [""helper"", ""apprentice"", ""journeyman""], ""canonical_duty_id"": ""117eaacd185ffe1ffcdbc9d0ea2b83f408828054"", ""source_type"": ""duty""}"
battle-management-operations-529fa2b2a9:2.5:6:3365b25b,battle-management-operations-529fa2b2a9,2.5,6.0,"[BATTLE MANAGEMENT OPERATIONS | Duty 2.5 | Skills: 1,3,5] Responsible for the publishing of official Air Force tasking orders and managing their execution from Air and Space Operations Centers.","{""doc_id"": ""battle-management-operations-529fa2b2a9"", ""cem_code"": ""1C600"", ""afsc_title"": ""BATTLE MANAGEMENT OPERATIONS"", ""afsc_codes"": [""1C611"", ""1C631"", ""1C651"", ""1C671"", ""1C691""], ""afsc_families"": [""1C6""], ""ref"": ""2.5"", ""sent_index"": 6, ""skill_digits"": [""1"", ""3"", ""5""], ""skill_labels"": [""helper"", ""apprentice"", ""journeyman""], ""canonical_duty_id"": ""3fc5cc7a923c92855c625d700b3e2b148a6f5633"", ""source_type"": ""duty""}"
battle-management-operations-529fa2b2a9:2.6:7:a92ca6a8,battle-management-operations-529fa2b2a9,2.6,7.0,"[BATTLE MANAGEMENT OPERATIONS | Duty 2.6 | Skills: 1,3,5] Performs training, planning, standardization and evaluation, and other staff duty functions.","{""doc_id"": ""battle-management-operations-529fa2b2a9"", ""cem_code"": ""1C600"", ""afsc_title"": ""BATTLE MANAGEMENT OPERATIONS"", ""afsc_codes"": [""1C611"", ""1C631"", ""1C651"", ""1C671"", ""1C691""], ""afsc_families"": [""1C6""], ""ref"": ""2.6"", ""sent_index"": 7, ""skill_digits"": [""1"", ""3"", ""5""], ""skill_labels"": [""helper"", ""apprentice"", ""journeyman""], ""canonical_duty_id"": ""7ab7a3a0801d1f029cc3ffb961ff46110ef6e67f"", ""source_type"": ""duty""}"
battle-management-operations-529fa2b2a9:2.6:8:c660e725,battle-management-operations-529fa2b2a9,2.6,8.0,"[BATTLE MANAGEMENT OPERATIONS | Duty 2.6 | Skills: 1,3,5] Performs staff assistance visits to subordinate units.","{""doc_id"": ""battle-management-operations-529fa2b2a9"", ""cem_code"": ""1C600"", ""afsc_title"": ""BATTLE MANAGEMENT OPERATIONS"", ""afsc_codes"": [""1C611"", ""1C631"", ""1C651"", ""1C671"", ""1C691""], ""afsc_families"": [""1C6""], ""ref"": ""2.6"", ""sent_index"": 8, ""skill_digits"": [""1"", ""3"", ""5""], ""skill_labels"": [""helper"", ""apprentice"", ""journeyman""], ""canonical_duty_id"": ""2fb191c1cb7f464a5120acf761aeccd7cc6fcd94"", ""source_type"": ""duty""}"
battle-management-operations-529fa2b2a9:2.6:9:244f5400,battle-management-operations-529fa2b2a9,2.6,9.0,"[BATTLE MANAGEMENT OPERATIONS | Duty 2.6 | Skills: 3,5,7,9] Tests and evaluates capabilities of new equipment and propriety of new procedures.","{""doc_id"": ""battle-management-operations-529fa2b2a9"", ""cem_code"": ""1C600"", ""afsc_title"": ""BATTLE MANAGEMENT OPERATIONS"", ""afsc_codes"": [""1C611"", ""1C631"", ""1C651"", ""1C671"", ""1C691""], ""afsc_families"": [""1C6""], ""ref"": ""2.6"", ""sent_index"": 9, ""skill_digits"": [""3"", ""5"", ""7"", ""9""], ""skill_labels"": [""apprentice"", ""journeyman"", ""craftsman"", ""superintendent""], ""canonical_duty_id"": ""c24fdbdca1f0556c46416172dafd7c2911b98b49"", ""source_type"": ""duty""}"
space-systems-operations-109ad67b73:2.1:0:bdb849dc,space-systems-operations-109ad67b73,2.1,0.0,"[SPACE SYSTEMS OPERATIONS | Duty 2.1 | Skills: 1,3,5] Detects, identifies, and maintains orbital parameters on earth satellite vehicles using optical and radar sensors.","{""doc_id"": ""space-systems-operations-109ad67b73"", ""cem_code"": ""1C700"", ""afsc_title"": ""SPACE SYSTEMS OPERATIONS"", ""afsc_codes"": [""1C711"", ""1C731"", ""1C751"", ""1C771"", ""1C791""], ""afsc_families"": [""1C7""], ""ref"": ""2.1"", ""sent_index"": 0, ""skill_digits"": [""1"", ""3"", ""5""], ""skill_labels"": [""helper"", ""apprentice"", ""journeyman""], ""canonical_duty_id"": ""4f9ff429021a342aa50c921b903f385bcbe360e2"", ""source_type"": ""duty""}"
space-systems-operations-109ad67b73:2.2:1:4580e2ab,space-systems-operations-109ad67b73,2.2,1.0,"[SPACE SYSTEMS OPERATIONS | Duty 2.2 | Skills: 1,3,5] Protects friendly satellite communications and disrupts adversary satellite communications by operating defensive and offensive space control systems.","{""doc_id"": ""space-systems-operations-109ad67b73"", ""cem_code"": ""1C700"", ""afsc_title"": ""SPACE SYSTEMS OPERATIONS"", ""afsc_codes"": [""1C711"", ""1C731"", ""1C751"", ""1C771"", ""1C791""], ""afsc_families"": [""1C7""], ""ref"": ""2.2"", ""sent_index"": 1, ""skill_digits"": [""1"", ""3"", ""5""], ""skill_labels"": [""helper"", ""apprentice"", ""journeyman""], ""canonical_duty_id"": ""d31799e73a8e1e508075a2926ba1e297100b04a2"", ""source_type"": ""duty""}"
space-systems-operations-109ad67b73:2.3:2:b8f9878e,space-systems-operations-109ad67b73,2.3,2.0,"[SPACE SYSTEMS OPERATIONS | Duty 2.3 | Skills: 1,3,5] Detects and tracks missile launches using a variety of ground and space-based sensors.","{""doc_id"": ""space-systems-operations-109ad67b73"", ""cem_code"": ""1C700"", ""afsc_title"": ""SPACE SYSTEMS OPERATIONS"", ""afsc_codes"": [""1C711"", ""1C731"", ""1C751"", ""1C771"", ""1C791""], ""afsc_families"": [""1C7""], ""ref"": ""2.3"", ""sent_index"": 2, ""skill_digits"": [""1"", ""3"", ""5""], ""skill_labels"": [""helper"", ""apprentice"", ""journeyman""], ""canonical_duty_id"": ""e5aea08ac85ca5300c2cc3f2d9399141363af80a"", ""source_type"": ""duty""}"
space-systems-operations-109ad67b73:2.3:3:86a09128,space-systems-operations-109ad67b73,2.3,3.0,"[SPACE SYSTEMS OPERATIONS | Duty 2.3 | Skills: 1,3,5] Forwards information to appropriate command and control agencies.","{""doc_id"": ""space-systems-operations-109ad67b73"", ""cem_code"": ""1C700"", ""afsc_title"": ""SPACE SYSTEMS OPERATIONS"", ""afsc_codes"": [""1C711"", ""1C731"", ""1C751"", ""1C771"", ""1C791""], ""afsc_families"": [""1C7""], ""ref"": ""2.3"", ""sent_index"": 3, ""skill_digits"": [""1"", ""3"", ""5""], ""skill_labels"": [""helper"", ""apprentice"", ""journeyman""], ""canonical_duty_id"": ""5db38a778bac551cd92b63ed1600eb904c14494c"", ""source_type"": ""duty""}"
space-systems-operations-109ad67b73:2.4:4:21f47729,space-systems-operations-109ad67b73,2.4,4.0,"[SPACE SYSTEMS OPERATIONS | Duty 2.4 | Skills: 1,3,5,7,9] Plans and executes satellite contacts, resolves emergencies, and performs satellite commanding during launch, early orbit, daily operations, and end-of-life testing.","{""doc_id"": ""space-systems-operations-109ad67b73"", ""cem_code"": ""1C700"", ""afsc_title"": ""SPACE SYSTEMS OPERATIONS"", ""afsc_codes"": [""1C711"", ""1C731"", ""1C751"", ""1C771"", ""1C791""], ""afsc_families"": [""1C7""], ""ref"": ""2.4"", ""sent_index"": 4, ""skill_digits"": [""1"", ""3"", ""5"", ""7"", ""9""], ""skill_labels"": [""helper"", ""apprentice"", ""journeyman"", ""craftsman"", ""superintendent""], ""canonical_duty_id"": ""5c4ab3a804357bf1acdaaed2d9f5b6981d2f4179"", ""source_type"": ""duty""}"
space-systems-operations-109ad67b73:2.4:5:d572438b,space-systems-operations-109ad67b73,2.4,5.0,"[SPACE SYSTEMS OPERATIONS | Duty 2.4 | Skills: 1,3,5] Performs launch and on-orbit operations for military satellites.","{""doc_id"": ""space-systems-operations-109ad67b73"", ""cem_code"": ""1C700"", ""afsc_title"": ""SPACE SYSTEMS OPERATIONS"", ""afsc_codes"": [""1C711"", ""1C731"", ""1C751"", ""1C771"", ""1C791""], ""afsc_families"": [""1C7""], ""ref"": ""2.4"", ""sent_index"": 5, ""skill_digits"": [""1"", ""3"", ""5""], ""skill_labels"": [""helper"", ""apprentice"", ""journeyman""], ""canonical_duty_id"": ""54bae59568059f7d4e3731090d1b99d2cd2ba7e7"", ""source_type"": ""duty""}"
space-systems-operations-109ad67b73:2.5:6:15409277,space-systems-operations-109ad67b73,2.5,6.0,"[SPACE SYSTEMS OPERATIONS | Duty 2.5 | Skills: 5,7,9] Plans and executes battlespace characterization, technology demonstrations and combat operations to deter and defeat on-orbit adversarial threats.","{""doc_id"": ""space-systems-operations-109ad67b73"", ""cem_code"": ""1C700"", ""afsc_title"": ""SPACE SYSTEMS OPERATIONS"", ""afsc_codes"": [""1C711"", ""1C731"", ""1C751"", ""1C771"", ""1C791""], ""afsc_families"": [""1C7""], ""ref"": ""2.5"", ""sent_index"": 6, ""skill_digits"": [""5"", ""7"", ""9""], ""skill_labels"": [""journeyman"", ""craftsman"", ""superintendent""], ""canonical_duty_id"": ""b425576a78c990b00664888c11baa561ad63b3cf"", ""source_type"": ""duty""}"
space-systems-operations-109ad67b73:2.6:7:1eb2d58e,space-systems-operations-109ad67b73,2.6,7.0,"[SPACE SYSTEMS OPERATIONS | Duty 2.6 | Skills: 1,3,5] Performs command and control functions at numerous C2 agencies such as the National Space Defense Center Combined Space Operations Center, regional Joint and Combined Air and Space Operations Centers, National Reconnaissance Operations Center, Missile Warning Center, and NORAD/USNORTHCOM Command Center.","{""doc_id"": ""space-systems-operations-109ad67b73"", ""cem_code"": ""1C700"", ""afsc_title"": ""SPACE SYSTEMS OPERATIONS"", ""afsc_codes"": [""1C711"", ""1C731"", ""1C751"", ""1C771"", ""1C791""], ""afsc_families"": [""1C7""], ""ref"": ""2.6"", ""sent_index"": 7, ""skill_digits"": [""1"", ""3"", ""5""], ""skill_labels"": [""helper"", ""apprentice"", ""journeyman""], ""canonical_duty_id"": ""ce0bb7f8447dcc66f04a5daf7477e1e3f6141933"", ""source_type"": ""duty""}"
space-systems-operations-109ad67b73:2.7:8:9057d14b,space-systems-operations-109ad67b73,2.7,8.0,"[SPACE SYSTEMS OPERATIONS | Duty 2.7 | Skills: 1,3,5] Ensures operational effectiveness and suitability of space capabilities through operational testing and evaluation.","{""doc_id"": ""space-systems-operations-109ad67b73"", ""cem_code"": ""1C700"", ""afsc_title"": ""SPACE SYSTEMS OPERATIONS"", ""afsc_codes"": [""1C711"", ""1C731"", ""1C751"", ""1C771"", ""1C791""], ""afsc_families"": [""1C7""], ""ref"": ""2.7"", ""sent_index"": 8, ""skill_digits"": [""1"", ""3"", ""5""], ""skill_labels"": [""helper"", ""apprentice"", ""journeyman""], ""canonical_duty_id"": ""7a48f9913615e19a3671de96200f1dc491d9c6a7"", ""source_type"": ""duty""}"
space-systems-operations-109ad67b73:2.8:9:0ba5637e,space-systems-operations-109ad67b73,2.8,9.0,"[SPACE SYSTEMS OPERATIONS | Duty 2.8 | Skills: 1,3,5] Replicates adversary space capabilities to improve combat training and increase readiness to respond and counter threats against space assets.","{""doc_id"": ""space-systems-operations-109ad67b73"", ""cem_code"": ""1C700"", ""afsc_title"": ""SPACE SYSTEMS OPERATIONS"", ""afsc_codes"": [""1C711"", ""1C731"", ""1C751"", ""1C771"", ""1C791""], ""afsc_families"": [""1C7""], ""ref"": ""2.8"", ""sent_index"": 9, ""skill_digits"": [""1"", ""3"", ""5""], ""skill_labels"": [""helper"", ""apprentice"", ""journeyman""], ""canonical_duty_id"": ""9c105804e5d64308091ba4fe715fdffea76d30c8"", ""source_type"": ""duty""}"
